"","target_id","biotype","geneSymbol"
"5344","ENSG00000123064.12","protein_coding","DDX54"
"5345","ENSG00000123066.7","protein_coding","MED13L"
"5346","ENSG00000123080.10","protein_coding","CDKN2C"
"5347","ENSG00000123091.4","protein_coding","RNF11"
"5348","ENSG00000123094.15","protein_coding","RASSF8"
"5349","ENSG00000123095.5","protein_coding","BHLHE41"
"5350","ENSG00000123096.11","protein_coding","SSPN"
"5351","ENSG00000123104.11","protein_coding","ITPR2"
"5352","ENSG00000123106.10","protein_coding","CCDC91"
"5353","ENSG00000123119.11","protein_coding","NECAB1"
"5354","ENSG00000123124.13","protein_coding","WWP1"
"5355","ENSG00000123130.16","protein_coding","ACOT9"
"5356","ENSG00000123131.12","protein_coding","PRDX4"
"5357","ENSG00000123136.14","protein_coding","DDX39A"
"5358","ENSG00000123143.12","protein_coding","PKN1"
"5359","ENSG00000123144.10","protein_coding","TRIR"
"5360","ENSG00000123146.19","protein_coding","ADGRE5"
"5361","ENSG00000123154.11","protein_coding","WDR83"
"5362","ENSG00000123159.15","protein_coding","GIPC1"
"5363","ENSG00000123165.8","protein_coding","ACTRT1"
"5364","ENSG00000123171.6","protein_coding","CCDC70"
"5365","ENSG00000123178.14","protein_coding","SPRYD7"
"5366","ENSG00000123179.13","protein_coding","EBPL"
"5367","ENSG00000123191.14","protein_coding","ATP7B"
"5368","ENSG00000123200.16","protein_coding","ZC3H13"
"5369","ENSG00000123201.14","transcribed_unitary_pseudogene","GUCY1B2"
"5370","ENSG00000123213.22","protein_coding","NLN"
"5371","ENSG00000123219.12","protein_coding","CENPK"
"5372","ENSG00000123240.16","protein_coding","OPTN"
"5373","ENSG00000123243.14","protein_coding","ITIH5"
"5374","ENSG00000123268.8","protein_coding","ATF1"
"5375","ENSG00000123297.17","protein_coding","TSFM"
"5376","ENSG00000123307.3","protein_coding","NEUROD4"
"5377","ENSG00000123329.17","protein_coding","ARHGAP9"
"5378","ENSG00000123338.12","protein_coding","NCKAP1L"
"5379","ENSG00000123342.15","protein_coding","MMP19"
"5380","ENSG00000123349.13","protein_coding","PFDN5"
"5381","ENSG00000123352.17","protein_coding","SPATS2"
"5382","ENSG00000123353.9","protein_coding","ORMDL2"
"5383","ENSG00000123358.19","protein_coding","NR4A1"
"5384","ENSG00000123360.11","protein_coding","PDE1B"
"5385","ENSG00000123364.4","protein_coding","HOXC13"
"5386","ENSG00000123374.10","protein_coding","CDK2"
"5387","ENSG00000123384.13","protein_coding","LRP1"
"5388","ENSG00000123388.4","protein_coding","HOXC11"
"5389","ENSG00000123395.14","protein_coding","ATG101"
"5390","ENSG00000123405.13","protein_coding","NFE2"
"5391","ENSG00000123407.3","protein_coding","HOXC12"
"5392","ENSG00000123411.14","protein_coding","IKZF4"
"5393","ENSG00000123415.15","protein_coding","SMUG1"
"5394","ENSG00000123416.15","protein_coding","TUBA1B"
"5395","ENSG00000123427.16","protein_coding","EEF1AKMT3"
"5396","ENSG00000123444.13","protein_coding","KBTBD4"
"5397","ENSG00000123447.6","unprocessed_pseudogene","TYRL"
"5398","ENSG00000123453.17","protein_coding","SARDH"
"5399","ENSG00000123454.10","protein_coding","DBH"
"5400","ENSG00000123472.12","protein_coding","ATPAF1"
"5401","ENSG00000123473.15","protein_coding","STIL"
"5402","ENSG00000123485.11","protein_coding","HJURP"
"5403","ENSG00000123496.7","protein_coding","IL13RA2"
"5404","ENSG00000123500.9","protein_coding","COL10A1"
"5405","ENSG00000123505.15","protein_coding","AMD1"
"5406","ENSG00000123545.5","protein_coding","NDUFAF4"
"5407","ENSG00000123552.17","protein_coding","USP45"
"5408","ENSG00000123560.13","protein_coding","PLP1"
"5409","ENSG00000123561.14","protein_coding","SERPINA7"
"5410","ENSG00000123562.16","protein_coding","MORF4L2"
"5411","ENSG00000123569.8","protein_coding","H2BFWT"
"5412","ENSG00000123570.3","protein_coding","RAB9B"
"5413","ENSG00000123572.16","protein_coding","NRK"
"5414","ENSG00000123575.8","protein_coding","FAM199X"
"5415","ENSG00000123576.5","protein_coding","ESX1"
"5416","ENSG00000123584.7","protein_coding","MAGEA9"
"5417","ENSG00000123594.5","protein_coding","ATXN3L"
"5418","ENSG00000123595.7","protein_coding","RAB9A"
"5419","ENSG00000123600.19","protein_coding","METTL8"
"5420","ENSG00000123607.14","protein_coding","TTC21B"
"5421","ENSG00000123609.10","protein_coding","NMI"
"5422","ENSG00000123610.4","protein_coding","TNFAIP6"
"5423","ENSG00000123612.15","protein_coding","ACVR1C"
"5424","ENSG00000123636.17","protein_coding","BAZ2B"
"5425","ENSG00000123643.12","protein_coding","SLC36A1"
"5426","ENSG00000123684.12","protein_coding","LPGAT1"
"5427","ENSG00000123685.8","protein_coding","BATF3"
"5428","ENSG00000123689.5","protein_coding","G0S2"
"5429","ENSG00000123700.4","protein_coding","KCNJ2"
"5430","ENSG00000123728.9","protein_coding","RAP2C"
"5431","ENSG00000123737.12","protein_coding","EXOSC9"
"5432","ENSG00000123739.10","protein_coding","PLA2G12A"
"5433","ENSG00000123810.7","protein_coding","B9D2"
"5434","ENSG00000123815.11","protein_coding","COQ8B"
"5435","ENSG00000123836.14","protein_coding","PFKFB2"
"5436","ENSG00000123838.10","protein_coding","C4BPA"
"5437","ENSG00000123843.12","protein_coding","C4BPB"
"5438","ENSG00000123870.10","transcribed_unprocessed_pseudogene","ZNF137P"
"5439","ENSG00000123892.11","protein_coding","RAB38"
"5440","ENSG00000123901.8","protein_coding","GPR83"
"5441","ENSG00000123908.11","protein_coding","AGO2"
"5442","ENSG00000123933.16","protein_coding","MXD4"
"5443","ENSG00000123965.13","unprocessed_pseudogene","PMS2P5"
"5444","ENSG00000123975.4","protein_coding","CKS2"
"5445","ENSG00000123977.9","protein_coding","DAW1"
"5446","ENSG00000123983.13","protein_coding","ACSL3"
"5447","ENSG00000123989.13","protein_coding","CHPF"
"5448","ENSG00000123992.18","protein_coding","DNPEP"
"5449","ENSG00000123999.4","protein_coding","INHA"
"5450","ENSG00000124003.12","protein_coding","MOGAT1"
"5451","ENSG00000124006.14","protein_coding","OBSL1"
"5452","ENSG00000124019.9","protein_coding","FAM124B"
"5453","ENSG00000124067.16","protein_coding","SLC12A4"
"5454","ENSG00000124074.11","protein_coding","ENKD1"
"5455","ENSG00000124089.4","protein_coding","MC3R"
"5456","ENSG00000124091.9","protein_coding","GCNT7"
"5457","ENSG00000124092.12","protein_coding","CTCFL"
"5458","ENSG00000124097.7","processed_pseudogene","HMGB1P1"
"5459","ENSG00000124098.9","protein_coding","FAM210B"
"5460","ENSG00000124102.4","protein_coding","PI3"
"5461","ENSG00000124103.8","protein_coding","FAM209A"
"5462","ENSG00000124104.18","protein_coding","SNX21"
"5463","ENSG00000124107.5","protein_coding","SLPI"
"5464","ENSG00000124116.18","protein_coding","WFDC3"
"5465","ENSG00000124120.10","protein_coding","TTPAL"
"5466","ENSG00000124126.13","protein_coding","PREX1"
"5467","ENSG00000124134.8","protein_coding","KCNS1"
"5468","ENSG00000124140.13","protein_coding","SLC12A5"
"5469","ENSG00000124143.10","protein_coding","ARHGAP40"
"5470","ENSG00000124145.6","protein_coding","SDC4"
"5471","ENSG00000124151.18","protein_coding","NCOA3"
"5472","ENSG00000124155.17","protein_coding","PIGT"
"5473","ENSG00000124157.6","protein_coding","SEMG2"
"5474","ENSG00000124159.15","protein_coding","MATN4"
"5475","ENSG00000124160.11","protein_coding","NCOA5"
"5476","ENSG00000124164.15","protein_coding","VAPB"
"5477","ENSG00000124171.8","protein_coding","PARD6B"
"5478","ENSG00000124172.9","protein_coding","ATP5E"
"5479","ENSG00000124177.14","protein_coding","CHD6"
"5480","ENSG00000124181.14","protein_coding","PLCG1"
"5481","ENSG00000124191.17","protein_coding","TOX2"
"5482","ENSG00000124193.14","protein_coding","SRSF6"
"5483","ENSG00000124194.16","protein_coding","GDAP1L1"
"5484","ENSG00000124196.5","protein_coding","GTSF1L"
"5485","ENSG00000124198.8","protein_coding","ARFGEF2"
"5486","ENSG00000124201.14","protein_coding","ZNFX1"
"5487","ENSG00000124203.6","protein_coding","ZNF831"
"5488","ENSG00000124205.15","protein_coding","EDN3"
"5489","ENSG00000124207.16","protein_coding","CSE1L"
"5490","ENSG00000124208.16","protein_coding","TMEM189-UBE2V1"
"5491","ENSG00000124209.3","protein_coding","RAB22A"
"5492","ENSG00000124212.5","protein_coding","PTGIS"
"5493","ENSG00000124214.19","protein_coding","STAU1"
"5494","ENSG00000124215.16","protein_coding","CDH26"
"5495","ENSG00000124216.3","protein_coding","SNAI1"
"5496","ENSG00000124217.4","protein_coding","MOCS3"
"5497","ENSG00000124222.22","protein_coding","STX16"
"5498","ENSG00000124224.16","transcribed_unprocessed_pseudogene","PPP4R1L"
"5499","ENSG00000124225.15","protein_coding","PMEPA1"
"5500","ENSG00000124226.10","protein_coding","RNF114"
"5501","ENSG00000124227.5","protein_coding","ANKRD60"
"5502","ENSG00000124228.14","protein_coding","DDX27"
"5503","ENSG00000124232.10","protein_coding","RBPJL"
"5504","ENSG00000124233.11","protein_coding","SEMG1"
"5505","ENSG00000124237.5","protein_coding","C20orf85"
"5506","ENSG00000124243.17","protein_coding","BCAS4"
"5507","ENSG00000124249.6","protein_coding","KCNK15"
"5508","ENSG00000124251.10","protein_coding","TP53TG5"
"5509","ENSG00000124253.10","protein_coding","PCK1"
"5510","ENSG00000124256.14","protein_coding","ZBP1"
"5511","ENSG00000124257.6","protein_coding","NEURL2"
"5512","ENSG00000124260.11","protein_coding","MAGEA10"
"5513","ENSG00000124275.14","protein_coding","MTRR"
"5514","ENSG00000124279.11","protein_coding","FASTKD3"
"5515","ENSG00000124299.13","protein_coding","PEPD"
"5516","ENSG00000124302.12","protein_coding","CHST8"
"5517","ENSG00000124313.13","protein_coding","IQSEC2"
"5518","ENSG00000124333.15","protein_coding","VAMP7"
"5519","ENSG00000124334.17","protein_coding","IL9R"
"5520","ENSG00000124343.12","protein_coding","XG"
"5521","ENSG00000124356.15","protein_coding","STAMBP"
"5522","ENSG00000124357.12","protein_coding","NAGK"
"5523","ENSG00000124370.10","protein_coding","MCEE"
"5524","ENSG00000124374.8","protein_coding","PAIP2B"
"5525","ENSG00000124380.10","protein_coding","SNRNP27"
"5526","ENSG00000124383.8","protein_coding","MPHOSPH10"
"5527","ENSG00000124391.4","protein_coding","IL17C"
"5528","ENSG00000124399.4","processed_pseudogene","NDUFB4P12"
"5529","ENSG00000124406.16","protein_coding","ATP8A1"
"5530","ENSG00000124422.11","protein_coding","USP22"
"5531","ENSG00000124429.17","protein_coding","POF1B"
"5532","ENSG00000124440.15","protein_coding","HIF3A"
"5533","ENSG00000124444.15","protein_coding","ZNF576"
"5534","ENSG00000124449.6","protein_coding","IRGC"
"5535","ENSG00000124459.11","protein_coding","ZNF45"
"5536","ENSG00000124466.8","protein_coding","LYPD3"
"5537","ENSG00000124467.18","protein_coding","PSG8"
"5538","ENSG00000124469.11","protein_coding","CEACAM8"
"5539","ENSG00000124479.8","protein_coding","NDP"
"5540","ENSG00000124486.12","protein_coding","USP9X"
"5541","ENSG00000124490.13","protein_coding","CRISP2"
"5542","ENSG00000124491.15","protein_coding","F13A1"
"5543","ENSG00000124493.13","protein_coding","GRM4"
"5544","ENSG00000124496.12","protein_coding","TRERF1"
"5545","ENSG00000124507.10","protein_coding","PACSIN1"
"5546","ENSG00000124508.16","protein_coding","BTN2A2"
"5547","ENSG00000124523.15","protein_coding","SIRT5"
"5548","ENSG00000124532.14","protein_coding","MRS2"
"5549","ENSG00000124535.15","protein_coding","WRNIP1"
"5550","ENSG00000124541.6","protein_coding","RRP36"
"5551","ENSG00000124549.14","transcribed_unprocessed_pseudogene","BTN2A3P"
"5552","ENSG00000124557.12","protein_coding","BTN1A1"
"5553","ENSG00000124562.9","protein_coding","SNRPC"
"5554","ENSG00000124564.17","protein_coding","SLC17A3"
"5555","ENSG00000124568.10","protein_coding","SLC17A1"
"5556","ENSG00000124570.17","protein_coding","SERPINB6"
"5557","ENSG00000124571.17","protein_coding","XPO5"
"5558","ENSG00000124574.14","protein_coding","ABCC10"
"5559","ENSG00000124575.6","protein_coding","HIST1H1D"
"5560","ENSG00000124587.13","protein_coding","PEX6"
"5561","ENSG00000124588.19","protein_coding","NQO2"
"5562","ENSG00000124593.15","protein_coding","AL365205.1"
"5563","ENSG00000124596.16","protein_coding","OARD1"
"5564","ENSG00000124602.9","protein_coding","UNC5CL"
"5565","ENSG00000124608.4","protein_coding","AARS2"
"5566","ENSG00000124610.4","protein_coding","HIST1H1A"
"5567","ENSG00000124613.8","protein_coding","ZNF391"
"5568","ENSG00000124614.13","protein_coding","RPS10"
"5569","ENSG00000124615.17","protein_coding","MOCS1"
"5570","ENSG00000124635.8","protein_coding","HIST1H2BJ"
"5571","ENSG00000124641.15","protein_coding","MED20"
"5572","ENSG00000124657.1","protein_coding","OR2B6"
"5573","ENSG00000124659.6","protein_coding","TBCC"
"5574","ENSG00000124664.10","protein_coding","SPDEF"
"5575","ENSG00000124678.17","protein_coding","TCP11"
"5576","ENSG00000124688.13","protein_coding","MAD2L1BP"
"5577","ENSG00000124701.5","protein_coding","APOBEC2"
"5578","ENSG00000124702.17","protein_coding","KLHDC3"
"5579","ENSG00000124713.5","protein_coding","GNMT"
"5580","ENSG00000124721.17","protein_coding","DNAH8"
"5581","ENSG00000124731.12","protein_coding","TREM1"
"5582","ENSG00000124733.3","protein_coding","MEA1"
"5583","ENSG00000124743.5","protein_coding","KLHL31"
"5584","ENSG00000124749.16","protein_coding","COL21A1"
"5585","ENSG00000124762.13","protein_coding","CDKN1A"
"5586","ENSG00000124766.6","protein_coding","SOX4"
"5587","ENSG00000124767.6","protein_coding","GLO1"
"5588","ENSG00000124772.11","protein_coding","CPNE5"
"5589","ENSG00000124780.13","protein_coding","KCNK17"
"5590","ENSG00000124782.19","protein_coding","RREB1"
"5591","ENSG00000124783.12","protein_coding","SSR1"
"5592","ENSG00000124784.8","protein_coding","RIOK1"
"5593","ENSG00000124785.8","protein_coding","NRN1"
"5594","ENSG00000124786.9","protein_coding","SLC35B3"
"5595","ENSG00000124787.13","protein_coding","RPP40"
"5596","ENSG00000124788.17","protein_coding","ATXN1"
"5597","ENSG00000124789.11","protein_coding","NUP153"
"5598","ENSG00000124795.14","protein_coding","DEK"
"5599","ENSG00000124802.11","protein_coding","EEF1E1"
"5600","ENSG00000124812.14","protein_coding","CRISP1"
"5601","ENSG00000124813.20","protein_coding","RUNX2"
"5602","ENSG00000124818.15","protein_coding","OPN5"
"5603","ENSG00000124827.6","protein_coding","GCM2"
"5604","ENSG00000124831.18","protein_coding","LRRFIP1"
"5605","ENSG00000124835.2","antisense_RNA","AC105760.1"
"5606","ENSG00000124839.12","protein_coding","RAB17"
"5607","ENSG00000124875.9","protein_coding","CXCL6"
"5608","ENSG00000124882.3","protein_coding","EREG"
"5609","ENSG00000124900.12","protein_coding","TRIM51"
"5610","ENSG00000124915.10","lincRNA","DKFZP434K028"
"5611","ENSG00000124920.13","protein_coding","MYRF"
"5612","ENSG00000124935.3","protein_coding","SCGB1D2"
"5613","ENSG00000124939.5","protein_coding","SCGB2A1"
"5614","ENSG00000124942.13","protein_coding","AHNAK"
"5615","ENSG00000125037.12","protein_coding","EMC3"
"5616","ENSG00000125046.14","protein_coding","SSUH2"
"5617","ENSG00000125084.11","protein_coding","WNT1"
"5618","ENSG00000125089.16","protein_coding","SH3TC1"
"5619","ENSG00000125107.17","protein_coding","CNOT1"
"5620","ENSG00000125122.15","protein_coding","LRRC29"
"5621","ENSG00000125124.11","protein_coding","BBS2"
"5622","ENSG00000125144.13","protein_coding","MT1G"
"5623","ENSG00000125148.6","protein_coding","MT2A"
"5624","ENSG00000125149.11","protein_coding","C16orf70"
"5625","ENSG00000125166.12","protein_coding","GOT2"
"5626","ENSG00000125170.10","protein_coding","DOK4"
"5627","ENSG00000125207.7","protein_coding","PIWIL1"
"5628","ENSG00000125245.12","protein_coding","GPR18"
"5629","ENSG00000125246.15","protein_coding","CLYBL"
"5630","ENSG00000125247.15","protein_coding","TMTC4"
"5631","ENSG00000125249.6","protein_coding","RAP2A"
"5632","ENSG00000125255.6","protein_coding","SLC10A2"
"5633","ENSG00000125257.13","protein_coding","ABCC4"
"5634","ENSG00000125266.6","protein_coding","EFNB2"
"5635","ENSG00000125285.5","protein_coding","SOX21"
"5636","ENSG00000125304.8","protein_coding","TM9SF2"
"5637","ENSG00000125319.14","protein_coding","C17orf53"
"5638","ENSG00000125337.16","protein_coding","KIF25"
"5639","ENSG00000125347.13","protein_coding","IRF1"
"5640","ENSG00000125351.11","protein_coding","UPF3B"
"5641","ENSG00000125352.5","protein_coding","RNF113A"
"5642","ENSG00000125354.22","protein_coding","6-Sep"
"5643","ENSG00000125355.15","protein_coding","TMEM255A"
"5644","ENSG00000125356.6","protein_coding","NDUFA1"
"5645","ENSG00000125363.14","protein_coding","AMELX"
"5646","ENSG00000125375.14","protein_coding","ATP5S"
"5647","ENSG00000125378.15","protein_coding","BMP4"
"5648","ENSG00000125384.6","protein_coding","PTGER2"
"5649","ENSG00000125385.9","processed_pseudogene","AL161781.1"
"5650","ENSG00000125386.15","protein_coding","FAM193A"
"5651","ENSG00000125388.19","protein_coding","GRK4"
"5652","ENSG00000125398.5","protein_coding","SOX9"
"5653","ENSG00000125409.12","protein_coding","TEKT3"
"5654","ENSG00000125414.18","protein_coding","MYH2"
"5655","ENSG00000125430.8","protein_coding","HS3ST3B1"
"5656","ENSG00000125434.10","protein_coding","SLC25A35"
"5657","ENSG00000125445.10","protein_coding","MRPS7"
"5658","ENSG00000125447.16","protein_coding","GGA3"
"5659","ENSG00000125449.6","protein_coding","ARMC7"
"5660","ENSG00000125450.10","protein_coding","NUP85"
"5661","ENSG00000125454.11","protein_coding","SLC25A19"
"5662","ENSG00000125457.13","protein_coding","MIF4GD"
"5663","ENSG00000125458.6","protein_coding","NT5C"
"5664","ENSG00000125459.14","protein_coding","MSTO1"
"5665","ENSG00000125462.16","protein_coding","C1orf61"
"5666","ENSG00000125482.12","protein_coding","TTF1"
"5667","ENSG00000125484.11","protein_coding","GTF3C4"
"5668","ENSG00000125485.17","protein_coding","DDX31"
"5669","ENSG00000125492.9","protein_coding","BARHL1"
"5670","ENSG00000125498.19","protein_coding","KIR2DL1"
"5671","ENSG00000125503.12","protein_coding","PPP1R12C"
"5672","ENSG00000125505.16","protein_coding","MBOAT7"
"5673","ENSG00000125508.3","protein_coding","SRMS"
"5674","ENSG00000125510.15","protein_coding","OPRL1"
"5675","ENSG00000125514.9","lincRNA","LINC00029"
"5676","ENSG00000125520.13","protein_coding","SLC2A4RG"
"5677","ENSG00000125522.3","protein_coding","NPBWR2"
"5678","ENSG00000125531.6","protein_coding","FNDC11"
"5679","ENSG00000125533.5","protein_coding","BHLHE23"
"5680","ENSG00000125534.9","protein_coding","PPDPF"
"5681","ENSG00000125538.11","protein_coding","IL1B"
"5682","ENSG00000125551.18","protein_coding","PLGLB2"
"5683","ENSG00000125571.9","protein_coding","IL37"
"5684","ENSG00000125611.15","protein_coding","CHCHD5"
"5685","ENSG00000125618.16","protein_coding","PAX8"
"5686","ENSG00000125629.14","protein_coding","INSIG2"
"5687","ENSG00000125630.15","protein_coding","POLR1B"
"5688","ENSG00000125631.7","transcribed_unprocessed_pseudogene","HTR5BP"
